,path,label,label_int
258,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000371_224resized.png,cheetah,0
259,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000372_224resized.png,cheetah,0
260,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000373_224resized.png,cheetah,0
261,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000375_224resized.png,cheetah,0
262,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000379_224resized.png,cheetah,0
263,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000380_224resized.png,cheetah,0
264,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000381_224resized.png,cheetah,0
265,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000382_224resized.png,cheetah,0
266,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000383_224resized.png,cheetah,0
267,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000384_224resized.png,cheetah,0
268,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000386_224resized.png,cheetah,0
269,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000387_224resized.png,cheetah,0
270,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000388_224resized.png,cheetah,0
271,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000390_224resized.png,cheetah,0
272,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000391_224resized.png,cheetah,0
273,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000392_224resized.png,cheetah,0
274,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000393_224resized.png,cheetah,0
275,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000395_224resized.png,cheetah,0
276,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000397_224resized.png,cheetah,0
277,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000398_224resized.png,cheetah,0
278,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000399_224resized.png,cheetah,0
279,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000401_224resized.png,cheetah,0
280,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000402_224resized.png,cheetah,0
281,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000404_224resized.png,cheetah,0
282,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000406_224resized.png,cheetah,0
283,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000409_224resized.png,cheetah,0
284,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000413_224resized.png,cheetah,0
285,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000414_224resized.png,cheetah,0
286,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000416_224resized.png,cheetah,0
287,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000417_224resized.png,cheetah,0
288,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000418_224resized.png,cheetah,0
289,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000421_224resized.png,cheetah,0
290,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000423_224resized.png,cheetah,0
291,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000424_224resized.png,cheetah,0
292,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000433_224resized.png,cheetah,0
293,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000434_224resized.png,cheetah,0
294,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000436_224resized.png,cheetah,0
295,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000440_224resized.png,cheetah,0
296,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000445_224resized.png,cheetah,0
297,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000446_224resized.png,cheetah,0
298,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000448_224resized.png,cheetah,0
299,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000449_224resized.png,cheetah,0
300,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000453_224resized.png,cheetah,0
301,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000456_224resized.png,cheetah,0
302,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000458_224resized.png,cheetah,0
303,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000460_224resized.png,cheetah,0
304,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000461_224resized.png,cheetah,0
305,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000463_224resized.png,cheetah,0
306,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000468_224resized.png,cheetah,0
307,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000469_224resized.png,cheetah,0
308,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000471_224resized.png,cheetah,0
309,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000472_224resized.png,cheetah,0
310,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000473_224resized.png,cheetah,0
311,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000483_224resized.png,cheetah,0
312,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000484_224resized.png,cheetah,0
313,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000485_224resized.png,cheetah,0
314,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000489_224resized.png,cheetah,0
315,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000491_224resized.png,cheetah,0
316,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000500_224resized.png,cheetah,0
317,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000501_224resized.png,cheetah,0
318,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000506_224resized.png,cheetah,0
319,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000509_224resized.png,cheetah,0
320,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000510_224resized.png,cheetah,0
321,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000521_224resized.png,cheetah,0
322,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000523_224resized.png,cheetah,0
323,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000527_224resized.png,cheetah,0
324,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000532_224resized.png,cheetah,0
325,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000533_224resized.png,cheetah,0
326,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000534_224resized.png,cheetah,0
327,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000538_224resized.png,cheetah,0
328,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000541_224resized.png,cheetah,0
329,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000547_224resized.png,cheetah,0
330,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000549_224resized.png,cheetah,0
331,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000562_224resized.png,cheetah,0
332,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000563_224resized.png,cheetah,0
333,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000564_224resized.png,cheetah,0
334,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000567_224resized.png,cheetah,0
335,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000568_224resized.png,cheetah,0
336,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000569_224resized.png,cheetah,0
337,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000571_224resized.png,cheetah,0
338,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000580_224resized.png,cheetah,0
339,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000587_224resized.png,cheetah,0
340,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000593_224resized.png,cheetah,0
341,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000595_224resized.png,cheetah,0
342,../DataLoader/Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000596_224resized.png,cheetah,0
343,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000000_224resized.png,fox,1
344,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000001_224resized.png,fox,1
345,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000002_224resized.png,fox,1
346,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000003_224resized.png,fox,1
347,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000004_224resized.png,fox,1
348,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000006_224resized.png,fox,1
349,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000007_224resized.png,fox,1
350,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000008_224resized.png,fox,1
351,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000011_224resized.png,fox,1
352,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000012_224resized.png,fox,1
353,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000013_224resized.png,fox,1
354,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000014_224resized.png,fox,1
355,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000015_224resized.png,fox,1
356,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000016_224resized.png,fox,1
357,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000017_224resized.png,fox,1
358,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000018_224resized.png,fox,1
359,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000019_224resized.png,fox,1
360,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000026_224resized.png,fox,1
361,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000027_224resized.png,fox,1
362,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000028_224resized.png,fox,1
363,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000029_224resized.png,fox,1
364,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000030_224resized.png,fox,1
365,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000032_224resized.png,fox,1
366,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000033_224resized.png,fox,1
367,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000035_224resized.png,fox,1
368,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000036_224resized.png,fox,1
369,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000037_224resized.png,fox,1
370,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000038_224resized.png,fox,1
371,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000039_224resized.png,fox,1
372,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000040_224resized.png,fox,1
373,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000041_224resized.png,fox,1
374,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000042_224resized.png,fox,1
375,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000043_224resized.png,fox,1
376,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000044_224resized.png,fox,1
377,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000046_224resized.png,fox,1
378,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000047_224resized.png,fox,1
379,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000048_224resized.png,fox,1
380,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000049_224resized.png,fox,1
381,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000050_224resized.png,fox,1
382,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000051_224resized.png,fox,1
383,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000052_224resized.png,fox,1
384,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000053_224resized.png,fox,1
385,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000054_224resized.png,fox,1
386,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000055_224resized.png,fox,1
387,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000058_224resized.png,fox,1
388,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000060_224resized.png,fox,1
389,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000061_224resized.png,fox,1
390,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000062_224resized.png,fox,1
391,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000063_224resized.png,fox,1
392,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000064_224resized.png,fox,1
393,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000065_224resized.png,fox,1
394,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000066_224resized.png,fox,1
395,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000067_224resized.png,fox,1
396,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000068_224resized.png,fox,1
397,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000070_224resized.png,fox,1
398,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000072_224resized.png,fox,1
399,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000073_224resized.png,fox,1
400,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000076_224resized.png,fox,1
401,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000077_224resized.png,fox,1
402,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000078_224resized.png,fox,1
403,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000080_224resized.png,fox,1
404,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000081_224resized.png,fox,1
405,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000082_224resized.png,fox,1
406,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000084_224resized.png,fox,1
407,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000086_224resized.png,fox,1
408,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000087_224resized.png,fox,1
409,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000093_224resized.png,fox,1
410,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000094_224resized.png,fox,1
411,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000095_224resized.png,fox,1
412,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000098_224resized.png,fox,1
413,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000099_224resized.png,fox,1
414,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000103_224resized.png,fox,1
415,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000105_224resized.png,fox,1
416,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000109_224resized.png,fox,1
417,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000110_224resized.png,fox,1
418,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000111_224resized.png,fox,1
419,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000112_224resized.png,fox,1
420,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000116_224resized.png,fox,1
421,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000117_224resized.png,fox,1
422,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000121_224resized.png,fox,1
423,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000123_224resized.png,fox,1
424,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000124_224resized.png,fox,1
425,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000125_224resized.png,fox,1
426,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000126_224resized.png,fox,1
427,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000128_224resized.png,fox,1
428,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000129_224resized.png,fox,1
429,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000130_224resized.png,fox,1
430,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000131_224resized.png,fox,1
431,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000132_224resized.png,fox,1
432,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000134_224resized.png,fox,1
433,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000137_224resized.png,fox,1
434,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000138_224resized.png,fox,1
435,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000141_224resized.png,fox,1
436,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000142_224resized.png,fox,1
437,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000143_224resized.png,fox,1
438,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000147_224resized.png,fox,1
439,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000154_224resized.png,fox,1
440,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000155_224resized.png,fox,1
441,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000156_224resized.png,fox,1
442,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000157_224resized.png,fox,1
443,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000158_224resized.png,fox,1
444,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000159_224resized.png,fox,1
445,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000160_224resized.png,fox,1
446,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000161_224resized.png,fox,1
447,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000162_224resized.png,fox,1
448,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000164_224resized.png,fox,1
449,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000165_224resized.png,fox,1
450,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000166_224resized.png,fox,1
451,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000167_224resized.png,fox,1
452,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000168_224resized.png,fox,1
453,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000169_224resized.png,fox,1
454,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000171_224resized.png,fox,1
455,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000172_224resized.png,fox,1
456,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000173_224resized.png,fox,1
457,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000175_224resized.png,fox,1
458,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000176_224resized.png,fox,1
459,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000177_224resized.png,fox,1
460,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000179_224resized.png,fox,1
461,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000181_224resized.png,fox,1
462,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000184_224resized.png,fox,1
463,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000186_224resized.png,fox,1
464,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000187_224resized.png,fox,1
465,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000188_224resized.png,fox,1
466,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000195_224resized.png,fox,1
467,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000196_224resized.png,fox,1
468,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000197_224resized.png,fox,1
469,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000201_224resized.png,fox,1
470,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000203_224resized.png,fox,1
471,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000204_224resized.png,fox,1
472,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000206_224resized.png,fox,1
473,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000207_224resized.png,fox,1
474,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000209_224resized.png,fox,1
475,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000210_224resized.png,fox,1
476,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000212_224resized.png,fox,1
477,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000213_224resized.png,fox,1
478,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000215_224resized.png,fox,1
479,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000219_224resized.png,fox,1
480,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000220_224resized.png,fox,1
481,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000221_224resized.png,fox,1
482,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000223_224resized.png,fox,1
483,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000224_224resized.png,fox,1
484,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000225_224resized.png,fox,1
485,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000228_224resized.png,fox,1
486,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000231_224resized.png,fox,1
487,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000234_224resized.png,fox,1
488,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000235_224resized.png,fox,1
489,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000238_224resized.png,fox,1
490,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000239_224resized.png,fox,1
491,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000240_224resized.png,fox,1
492,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000242_224resized.png,fox,1
493,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000245_224resized.png,fox,1
494,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000246_224resized.png,fox,1
495,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000247_224resized.png,fox,1
496,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000250_224resized.png,fox,1
497,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000251_224resized.png,fox,1
498,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000256_224resized.png,fox,1
499,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000257_224resized.png,fox,1
500,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000258_224resized.png,fox,1
501,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000260_224resized.png,fox,1
502,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000261_224resized.png,fox,1
503,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000262_224resized.png,fox,1
504,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000263_224resized.png,fox,1
505,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000264_224resized.png,fox,1
506,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000265_224resized.png,fox,1
507,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000270_224resized.png,fox,1
508,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000272_224resized.png,fox,1
509,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000273_224resized.png,fox,1
510,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000274_224resized.png,fox,1
511,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000275_224resized.png,fox,1
512,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000276_224resized.png,fox,1
513,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000277_224resized.png,fox,1
514,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000278_224resized.png,fox,1
515,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000279_224resized.png,fox,1
516,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000282_224resized.png,fox,1
517,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000283_224resized.png,fox,1
518,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000285_224resized.png,fox,1
519,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000286_224resized.png,fox,1
520,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000291_224resized.png,fox,1
521,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000292_224resized.png,fox,1
522,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000294_224resized.png,fox,1
523,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000295_224resized.png,fox,1
524,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000296_224resized.png,fox,1
525,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000303_224resized.png,fox,1
526,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000306_224resized.png,fox,1
527,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000310_224resized.png,fox,1
528,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000312_224resized.png,fox,1
529,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000313_224resized.png,fox,1
530,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000319_224resized.png,fox,1
531,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000322_224resized.png,fox,1
532,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000324_224resized.png,fox,1
533,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000327_224resized.png,fox,1
534,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000332_224resized.png,fox,1
535,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000337_224resized.png,fox,1
536,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000338_224resized.png,fox,1
537,../DataLoader/Dataset/Data\fox-resize-224\fox-resize-224\00000344_224resized.png,fox,1
